year,code,pop,gdp,life,cell,imports,exports
1999,NER,10.93,2.02,49.3,0,315.33,178.69
1999,NGA,119.26,59.37,46.1,0.02,7695.18,13226.9
1999,NIC,4.99,4.86,69.3,0.04,1861.7,545.2
1999,NLD,15.81,446.9,77.8,6.75,207942,220153
1999,NOR,4.46,162.29,78.3,2.66,33327.7,44695.6
1999,NPL,23.51,5.03,61.7,0.01,1199.61,575.63
1999,NRU,0.01,,,0,,
1999,NZL,3.84,58.76,77.9,1.4,14373,12258.9
1999,OMN,2.25,15.71,71.7,0.12,4674.33,7094.31
1999,PAK,138.62,62.97,62.5,0.27,10297.7,8443.74
1999,PAN,2.97,12.13,74.9,0.23,3492.53,709.81
1999,PER,26.08,50.19,70,1.01,7323.23,6019.42
1999,PHL,76.33,83,67,2.85,30753,35486.6
1999,PLW,0.02,,,,,
1999,PNG,5.72,3.48,61.5,0.01,1261.24,2791.16
1999,POL,38.66,169.72,73,3.96,45911.5,27408
1999,PRI,3.8,57.84,75.4,0.81,,
1999,PRK,22.73,,64.7,0,1223.86,784.09
1999,PRT,10.22,127.47,76,4.67,39917.4,24541.7
1999,PRY,5.22,8.84,69.8,0.44,2886.63,1014.41
1999,PSE,2.85,4.27,70.6,,,
1999,PYF,0.24,3.8,72,0.02,,
1999,QAT,0.57,12.39,76.2,0.08,2499.56,6220.73
1999,ROU,22.47,35.95,70.5,1.36,10600.5,8508.98
1999,RUS,147.21,195.91,66,1.37,30285.7,72465.6
1999,RWA,7.5,1.9,46.4,0.01,269.05,78.57
1999,SAU,20.19,161.72,72.2,0.84,28031.7,48891.4
1999,SDN,26.63,10.68,58.1,0.01,1577,705.57
1999,SEN,9.57,6.51,57.5,0.09,1607.51,817.15
1999,SGP,3.96,86.28,77.6,1.63,111074,114754
1999,SLB,0.4,0.48,62.4,0,178.02,166.27
1999,SLE,4.46,0.67,37.8,0,199.14,6.26
1999,SLV,5.84,11.28,68.5,0.51,3123.82,1176.64
1999,SMR,0.03,1.22,,0.01,,
1999,SOM,8.55,,50.4,0,285.04,116.35
1999,SRB,7.54,18.41,,,,
1999,SSD,5.93,,48.8,,,
1999,STP,0.14,,63.2,0,53.18,12.43
1999,SUR,0.47,0.89,67.8,0.02,501.48,586.63
1999,SVK,5.4,30.42,72.9,0.66,12453.4,10233.5
1999,SVN,1.98,22.69,75,0.63,9889.02,8504.82
1999,SWE,8.86,271.18,79.4,5.13,62695.1,84793.5
1999,SWZ,0.99,1.55,50,0.01,,
1999,SXM,0.03,,,,,
1999,SYC,0.08,0.62,72.7,0.02,433.54,108.11
1999,SYR,16.01,15.87,72.9,0,3831.61,3463.66
1999,TCA,0.02,,,,,
1999,TCD,8.05,1.53,47.6,0,139.1,98.12
1999,TGO,4.78,1.58,53.5,0.02,341.67,237.26
1999,THA,62.3,126.67,70.5,2.34,50350.1,58491.9
1999,TJK,6.12,1.09,65.1,0,663.01,688.68
1999,TKM,4.47,2.45,63.4,0,1478.3,1187.06
1999,TLS,0.87,,58.4,,,
1999,TON,0.1,0.2,70.7,0,72.83,12.5
1999,TTO,1.26,6.81,68.5,0.04,2742.99,2804.82
1999,TUN,9.61,22.94,72.9,0.06,10194.5,7266.62
1999,TUR,62.29,255.88,69.4,8.12,40671.3,26587.1
1999,TUV,0.01,0.01,,0,,
1999,TZA,32.68,12.71,50.8,0.05,1660.36,621.53
1999,UGA,22.95,6,46.2,0.06,811.97,384.59
1999,UKR,49.67,31.58,68,0.22,11844.3,11582.5
1999,URY,3.31,23.98,74.6,0.32,3578.85,2237.38
1999,USA,279.04,9630.66,76.6,86.05,1048480,690793
1999,UZB,24.31,17.08,67,0.04,2481.21,1962.72
1999,VCT,0.11,0.39,70.6,0,200.76,49.4
1999,VEN,23.74,97.98,72,3.78,13213,20823
1999,VGB,0.02,,,,,
1999,VIR,0.11,,76.5,0.03,,
1999,VNM,79.04,28.68,73,0.33,11742.1,11541.4
1999,VUT,0.18,0.27,67,0,195.56,90.82
1999,WSM,0.17,0.26,69,0,161.64,64.79
1999,XKX,1.76,,67,,,
1999,YEM,16.92,7.64,60.2,0.03,2008.43,2440.37
1999,ZAF,44.34,136.63,57.4,5.19,26224.3,24421.5
1999,ZMB,10.14,3.4,44.1,0.03,876.13,524.79
1999,ZWE,11.82,6.86,45.6,0.17,2126.7,1897.72
2000,ABW,0.09,1.87,73.8,0.02,793.83,173
2000,AFG,20.78,,55.5,0,531.88,149.26
2000,AGO,16.4,9.13,47.1,0.03,2067.69,9434.58
2000,ALB,3.09,3.48,74,0.03,1093.52,256.22
2000,AND,0.07,1.43,,0.02,,
2000,ARE,3.13,104.34,74.2,1.43,25426.7,43116
2000,ARG,36.87,284.2,73.8,6.49,25134.3,26324.4
2000,ARM,3.07,1.91,71.4,0.02,884.66,301.29
2000,ASM,0.06,,,0,66.96,3.86
2000,ATG,0.08,0.83,73.5,0.02,864.95,330.53
2000,AUS,19.15,415.22,79.2,8.56,71574.3,63520.8
2000,AUT,8.01,196.8,78.1,6.12,72136.8,67473.8
2000,AZE,8.05,5.27,66.8,0.42,1171.33,1742.93
2000,BDI,6.38,0.87,51.5,0.02,147.2,47.31
2000,BEL,10.25,237.9,77.7,5.63,177008,187890
2000,BEN,6.87,2.57,55.4,0.06,559.93,195.29
2000,BFA,11.61,2.63,50.5,0.03,556.53,151.29
2000,BGD,127.66,53.37,65.3,0.28,8861.12,5589.58
2000,BGR,8.17,13.15,71.7,0.74,6507.21,4823.63
2000,BHR,0.66,9.06,74.4,0.21,4655,1660.78
2000,BHS,0.3,8.08,72.4,0.03,2042.87,559.17
2000,BIH,3.75,5.51,74.4,0.09,3455.3,515.44
2000,BLR,9.98,12.74,68.9,0.05,8641.39,7335.55
2000,BLZ,0.25,0.83,68.3,0.02,442.58,183.06
2000,BMU,0.06,3.48,77.9,0.01,2188.39,714.98
2000,BOL,8.42,8.4,60.7,0.58,2022.91,1474.81
2000,BRA,174.79,655.42,70.1,23.19,59945.7,59642.9
2000,BRB,0.27,3.12,73.4,0.03,1156.12,273.03
2000,BRN,0.33,6,75.2,0.1,881.21,2689.62
2000,BTN,0.59,0.44,60.8,0,111.26,11.36
2000,BWA,1.64,5.79,49,0.22,2095.3,2778.25
2000,CAF,3.64,0.91,43.9,0,71.05,81.46
2000,CAN,30.69,742.3,79.1,8.73,253220,275184
2000,CHE,7.18,272.06,79.7,4.64,82534.2,80452.7
2000,CHI,0.15,6.44,77.6,,,
2000,CHL,15.34,77.86,76.8,3.4,18534.8,19295.9
2000,CHN,1262.64,1211.35,72,85.26,225175,249300
2000,CIV,16.45,10.72,46.7,0.47,2493.15,3580.7
2000,CMR,15.51,10.08,50,0.1,1491.52,1820.6
2000,COD,47.11,19.09,50,0.02,1716.62,2164.34
2000,COG,3.13,3.22,51.4,0.07,614.42,2172.09
2000,COL,39.63,99.89,71,2.26,11887,13043
2000,COM,0.54,0.35,59.5,0,36.31,7.3
2000,CPV,0.43,0.54,69.7,0.02,237.47,11.35
2000,CRI,3.96,14.95,77.4,0.21,4444.4,5849.42
2000,CUB,11.13,30.57,76.7,0.01,4861.21,1660.92
2000,CUW,0.13,,,,,
2000,CYM,0.04,,,0.01,,
2000,CYP,0.94,9.99,78,0.22,3112.85,401.74
2000,CZE,10.26,61.65,75,4.35,31801.9,28963.9
2000,DEU,82.21,1949.95,77.9,48.2,495470,550243
2000,DJI,0.72,0.55,57,0,287.85,55.51
2000,DMA,0.07,0.33,,0,147.52,57.88
2000,DNK,5.34,164.16,76.6,3.36,45418.6,51051.5
2000,DOM,8.47,24.31,70.6,0.71,10061.4,5737.08
2000,DZA,31.04,54.79,70.3,0.09,9012.46,21953.7
2000,ECU,12.68,18.33,72.9,0.48,3476.67,4927.31
2000,EGY,68.83,99.84,68.6,1.36,14469.3,5004.47
2000,ERI,2.29,0.71,55.3,0,328.02,9.7
2000,ESP,40.57,595.4,79,24.27,155776,114978
2000,EST,1.4,5.69,70.4,0.56,4231.44,3164.54
2000,ETH,66.22,8.24,51.9,0.02,1407.3,562.24
2000,FIN,5.18,125.54,77.5,3.73,34315.3,45880
2000,FJI,0.81,1.68,67.6,0.06,788.49,453.36
2000,FRA,60.91,1362.25,79.1,29.05,337872,326711
2000,FRO,0.05,1.06,78.4,0.02,532.82,473.28
2000,FSM,0.11,0.23,67.3,0,1.64,6.42
2000,GAB,1.23,5.07,59.3,0.12,952.87,2605.02
2000,GBR,58.89,1648.27,77.7,43.45,347198,284561
2000,GEO,4.08,3.06,71.9,0.19,721.81,325.91
2000,GHA,19.28,4.98,57,0.13,2914.14,1577.15
2000,GIB,0.03,,,0.01,2213.81,122.58
2000,GIN,8.24,3,51.2,0.04,532.12,618.62
2000,GMB,1.32,0.78,55.9,0.01,191.69,16.34
2000,GNB,1.2,0.37,52.3,0,70.88,179.85
2000,GNQ,0.61,1.05,52.8,0,303.46,1114.76
2000,GRC,10.81,130.13,77.9,5.93,33397.3,11694.1
2000,GRD,0.1,0.52,70.3,0,286.32,84.6
2000,GRL,0.06,1.07,67,0.02,364.49,272.83
2000,GTM,11.65,19.29,67.8,0.86,5074.22,2694.08
2000,GUM,0.16,,75,0.03,512.24,114.65
2000,GUY,0.75,0.71,64.9,0.04,574.99,519.79
2000,HKG,6.66,171.67,80.9,5.45,213328,202250
2000,HND,6.57,7.1,70.5,0.16,2947.12,1396.4
2000,HRV,4.47,21.77,72.8,1.03,7883.68,4432.2
2000,HTI,8.46,3.95,57.7,0.06,736.85,334.22
2000,HUN,10.21,47.31,71.2,3.08,31964.7,28023.1
2000,IDN,211.51,165.02,66.3,3.67,33499.7,62096
2000,IMN,0.08,1.56,,,,
2000,IND,1056.58,468.39,62.6,3.58,50259.7,42463.6
2000,INX,,,,,,
2000,IRL,3.81,99.85,76.5,2.46,50893.3,77039.3
2000,IRN,65.62,109.59,70.1,0.96,14377.2,24817.6
2000,IRQ,23.5,,69.2,0,3373.08,15773.2
2000,ISL,0.28,9,79.7,0.21,2585.62,1896.44
2000,ISR,6.29,132.24,79,4.4,36802,31911.7
2000,ITA,56.94,1141.76,79.8,42.25,238024,239904
2000,JAM,2.65,8.99,72.3,0.37,3307.18,1301.47
2000,JOR,5.12,8.46,71.7,0.39,4597.19,1265.67
2000,JPN,126.84,4887.52,81.1,66.78,379581,478363
2000,KAZ,14.88,18.29,65.5,0.2,5055.4,9878.75
2000,KEN,31.96,12.71,51.8,0.13,3252.7,1737.2
2000,KGZ,4.9,1.37,68.6,0.01,556.72,510.45
2000,KHM,12.16,3.68,58.4,0.13,1412.46,1368.3
2000,KIR,0.08,0.07,64,0,35.14,0.85
2000,KNA,0.04,0.43,,0,195.97,52.85
2000,KOR,47.01,561.63,75.9,26.82,160340,172179
2000,KWT,2.05,37.71,73.2,0.48,7227.49,19636.5
2000,LAO,5.32,1.73,58.9,0.01,654.93,335.13
2000,LBN,3.84,17.26,74.4,0.74,6200.56,664.57
2000,LBR,2.85,0.87,52.4,0,501.1,1067.09
2000,LBY,5.36,38.27,70.5,0.04,2556.44,10006.3
2000,LCA,0.16,0.83,71.5,0,349.54,45.11
2000,LIE,0.03,2.48,76.8,0.01,,
2000,LKA,18.78,16.33,71,0.43,6526.37,5302.49
2000,LSO,2.03,0.89,48.4,0.02,632.96,336.17
2000,LTU,3.5,11.54,72,0.52,5215.63,3545.33
2000,LUX,0.44,21.26,77.9,0.3,11244.3,8370.44
2000,LVA,2.37,7.94,70.3,0.4,3182.51,1864.26
2000,MAC,0.43,6.72,80.4,0.14,2255.17,2539.95
2000,MAF,0.03,,77,,,
2000,MAR,28.79,38.86,68.7,2.34,11347.4,7187.88
2000,MCO,0.03,2.65,,0.01,,
2000,MDA,3.64,1.29,67,0.14,776.49,471.1
2000,MDG,15.77,3.88,58.5,0.06,734.08,824.24
2000,MDV,0.28,0.62,69.9,0.01,389.78,76.67
2000,MEX,98.9,707.91,74.4,14.08,186435,165953
2000,MHL,0.05,0.11,65.2,0,87.72,13.82
2000,MKD,2.03,3.77,73.3,0.12,2084.74,1318.99
2000,MLI,10.95,2.95,48.1,0.01,708.78,478.58
2000,MLT,0.39,4.31,78.3,0.11,3396.92,2440.38
2000,MMR,46.72,8.91,62.1,0.01,3226.61,2462.35
2000,MNE,0.6,0.98,73.2,,,
2000,MNG,2.4,1.14,62.9,0.15,614.46,535.83
2000,MNP,0.06,,,0,,
2000,MOZ,17.71,5.02,48.3,0.05,1056.46,364.49
2000,MRT,2.63,1.29,60,0.02,354.44,334.36
2000,MUS,1.19,4.66,71.7,0.18,2088.01,1486.32
2000,MWI,11.15,1.74,46.4,0.05,539.66,380.28
2000,MYS,23.19,93.79,72.8,5.12,82205.1,98154.1
2000,NAM,1.79,3.83,55.6,0.08,1419.72,1393.25
2000,NCL,0.21,2.68,75.2,0.05,923.49,572.99
2000,NER,11.33,1.8,49.9,0,773.34,196.66
2000,NGA,122.28,69.45,46.3,0.03,5853.92,27156.9
2000,NIC,5.07,5.11,69.7,0.09,1778.87,643.4
2000,NLD,15.93,416.44,78,10.76,217572,232354
2000,NOR,4.49,171.32,78.6,3.22,31811.3,57600.4
2000,NPL,23.94,5.49,62.4,0.01,1571.96,721.72
2000,NRU,0.01,,,0,59.53,33.16
2000,NZL,3.86,52.62,78.6,1.54,13952.5,12742.5
2000,OMN,2.27,19.51,72.1,0.16,5039.29,10659
2000,PAK,142.34,73.95,62.7,0.31,10722,8876.49
2000,PAN,3.03,12.3,75.1,0.41,2705,735.4
2000,PER,26.46,51.74,70.5,1.27,7691.55,6761.01
2000,PHL,77.99,81.03,67.2,6.45,34490.9,38216.2
2000,PLW,0.02,0.14,70.5,,61.64,2.56
2000,PNG,5.85,3.52,61.8,0.01,1226.47,562.2
2000,POL,38.26,171.89,73.7,6.75,48828.8,31591.6
2000,PRI,3.81,61.7,76.7,1.32,,
2000,PRK,22.93,,65.3,0,1931.77,1105.94
2000,PRT,10.29,118.36,76.3,6.66,39881.6,24328.2
2000,PRY,5.32,8.86,70.1,0.82,2465.61,872.99
2000,PSE,2.92,4.31,70.8,0.01,2382.81,400.89
2000,PYF,0.24,3.45,72.3,0.04,977.39,226.14
2000,QAT,0.59,17.76,76.3,0.12,3235.14,11586.9
2000,ROU,22.44,37.25,71.2,2.5,13044,10358.2
2000,RUS,146.6,259.71,65.5,3.26,33784.5,102811
2000,RWA,7.93,1.81,48.4,0.04,289.83,58.95
2000,SAU,20.66,189.51,72.4,1.38,30099.9,88008.3
2000,SDN,27.28,12.26,58.4,0.02,1416.94,1413.44
2000,SEN,9.8,5.92,57.8,0.25,1395.18,684.98
2000,SGP,4.03,96.07,78,2.75,134633,138046
2000,SLB,0.41,0.44,63.1,0,108,37.73
2000,SLE,4.58,0.64,38.7,0.01,428.77,15.7
2000,SLV,5.89,11.78,68.8,0.74,4926.41,2927.42
2000,SMR,0.03,1.1,,0.01,130.1,76.28
2000,SOM,8.87,,50.9,0.08,315.61,124.11
2000,SRB,7.52,6.54,71.6,,,
2000,SSD,6.2,,49.2,,,
2000,STP,0.14,,63.3,0,29.9,4.84
2000,SUR,0.47,0.95,67.8,0.04,544.03,113.81
2000,SVK,5.39,29.11,73.1,1.24,12689,11783.3
2000,SVN,1.99,20.34,75.4,1.22,10122,8744.05
2000,SWE,8.87,260.16,79.6,6.37,72630.5,86877.7
2000,SWZ,1.01,1.74,48.5,0.03,1100.65,933.18
2000,SXM,0.03,,,,,
2000,SYC,0.08,0.61,72.8,0.03,338.61,186.74
2000,SYR,16.41,19.33,73.1,0.03,17283.7,19011.1
2000,TCA,0.02,,,,,
2000,TCD,8.36,1.39,47.6,0.01,127.24,91.86
2000,TGO,4.92,1.49,53.5,0.05,322.36,192.43
2000,THA,62.95,126.39,70.6,3.06,61923.5,68962.7
2000,TJK,6.22,0.86,65.5,0,677.83,782.18
2000,TKM,4.52,2.9,63.6,0.01,1789.13,2918.21
2000,TLS,0.88,0.44,59.4,,,
2000,TON,0.1,0.2,70.8,0,70.14,10.76
2000,TTO,1.27,8.15,68.5,0.16,2347.16,3040.94
2000,TUN,9.71,21.47,73.2,0.12,8600.96,5995.98
2000,TUR,63.24,272.98,70,16.13,54502.8,27774.9
2000,TUV,0.01,0.01,,0,2.65,0.35
2000,TZA,33.5,13.38,51.5,0.11,1520.3,733.81
2000,UGA,23.65,6.19,47.1,0.13,957.55,397.25
2000,UKR,49.18,31.26,67.7,0.82,13935.8,14520.3
2000,URY,3.32,22.82,74.8,0.41,3465.81,2294.99
2000,USA,282.16,10252.3,76.6,109.48,1238250,772147
2000,UZB,24.65,13.76,67.2,0.05,2963.21,1932.38
2000,VCT,0.11,0.4,70.6,0,161.49,53.06
2000,VEN,24.19,117.14,72.3,5.45,18960.2,33290
2000,VGB,0.02,,,,,
2000,VIR,0.11,,76.6,0.04,,
2000,VNM,79.91,31.17,73.3,0.79,15646.3,14485.3
2000,VUT,0.18,0.27,67.4,0,80.23,41.73
2000,WSM,0.17,0.27,69.3,0,195.21,49.26
2000,XKX,1.7,1.85,68,,,
2000,YEM,17.41,9.65,60.4,0.03,2301.83,3772.26
2000,ZAF,44.97,136.36,56.3,8.34,28264.9,21695.5
2000,ZMB,10.42,3.6,44.7,0.1,1090.08,757.41
2000,ZWE,11.88,6.69,44.8,0.27,1772.89,3275.34
2001,ABW,0.09,1.92,73.9,0.05,836.37,148.85
2001,AFG,21.61,,56,0,525.81,101.04
2001,AGO,16.95,8.94,48.2,0.08,2398.49,8642.99
2001,ALB,3.06,3.92,74.3,0.39,1325.61,307.22
2001,AND,0.07,1.5,,0.03,,
2001,ARE,3.3,103.31,74.5,1.91,29560.4,41010.8
2001,ARG,37.28,268.7,74,6.74,20220.8,26523.6
2001,ARM,3.05,2.12,71.8,0.03,876.52,342.73
2001,ASM,0.06,,,0,105.97,89.67
2001,ATG,0.08,0.8,73.8,0.02,354.78,119.56
2001,AUS,19.41,378.38,79.6,11.13,64425.7,63411.6
2001,AUT,8.04,197.34,78.6,6.54,74648.9,70744.4
2001,AZE,8.11,5.71,67.1,0.73,1430.01,2315.36
2001,BDI,6.53,0.88,51.8,0.03,142.9,37.23
2001,BEL,10.29,237.84,78,7.7,178721,190355
2001,BEN,7.08,2.68,55.7,0.12,622.08,589.02
2001,BFA,11.94,2.81,50.9,0.08,632.19,167.5
2001,BGD,130.09,53.99,65.9,0.52,8997.26,5735.61
2001,BGR,8.01,14.08,71.8,1.55,7261.52,5114.11
2001,BHR,0.7,8.98,74.6,0.3,4316.65,1819.04
2001,BHS,0.3,8.32,72.7,0.06,2001.61,383.33
2001,BIH,3.76,5.75,74.7,0.44,3537.16,571.48
2001,BLR,9.93,12.35,68.5,0.14,8291.49,7438.82
2001,BLZ,0.26,0.87,68.4,0.04,521.3,168.94
2001,BMU,0.06,3.68,77.9,0.01,2103.96,1188.4
2001,BOL,8.58,8.14,61.3,0.78,1709.38,1352.88
2001,BRA,177.2,559.37,70.5,28.75,59220.2,59002.9
2001,BRB,0.27,3.12,73.5,0.05,1068.63,259.34
2001,BRN,0.34,5.6,75.4,0.14,1120.29,3508.03
2001,BTN,0.6,0.48,61.6,0,120.39,11.18
2001,BWA,1.67,5.49,48.8,0.33,1828.88,2536.77
2001,CAF,3.72,0.93,43.8,0.01,68.02,73.73
2001,CAN,31.02,736.38,79.3,10.65,234785,261300
2001,CHE,7.23,278.63,80.2,5.28,84066.2,81972.6
2001,CHI,0.15,6.23,77.9,,,
2001,CHL,15.52,70.98,77,5.1,17829.8,18554.6
2001,CHN,1271.85,1339.4,72.4,144.82,243567,266713
2001,CIV,16.85,11.19,46.6,0.73,2549.4,3648.55
2001,CMR,15.93,10.37,50.5,0.42,1838.33,1736.78
2001,COD,48.43,7.44,50.7,0.15,1746.25,1988.96
2001,COG,3.22,2.79,51.6,0.15,689.41,1318.01
2001,COL,40.26,98.21,71.3,3.27,12546.2,12159.8
2001,COM,0.56,0.38,59.5,0,35.14,8.09
2001,CPV,0.44,0.56,70.4,0.03,231.02,9.77
2001,CRI,4.03,15.91,77.6,0.33,6524.15,5020.6
2001,CUB,11.16,31.68,76.9,0.01,4765.14,1658.45
2001,CUW,0.13,,,,,
2001,CYM,0.04,,,0.02,,
2001,CYP,0.96,10.4,78.1,0.31,3345.63,433.71
2001,CZE,10.22,67.52,75.2,6.95,36281.9,33318.9
2001,DEU,82.35,1950.65,78.3,56.13,486080,571488
2001,DJI,0.73,0.57,57.1,0,309.3,110.09
2001,DMA,0.07,0.34,,0.01,131.22,46.42
2001,DNK,5.36,164.79,76.8,3.96,45319.5,51720.1
2001,DOM,8.6,25.6,70.8,1.27,9319.33,5276.64
2001,DZA,31.45,54.74,70.8,0.1,9738.67,18379.7
2001,ECU,12.91,24.47,73.2,0.86,5084.38,4675.76
2001,EGY,70.15,97.63,68.8,2.79,12655.3,4106.63
2001,ERI,2.37,0.75,55.8,0,422.93,9.64
2001,ESP,40.85,625.98,79.4,29.66,154558,116626
2001,EST,1.39,6.25,70.3,0.65,4298.87,3311.53
2001,ETH,68.16,8.23,52.6,0.03,1916.03,377.86
2001,FIN,5.19,129.25,78,4.18,32653.9,43259.3
2001,FJI,0.81,1.66,67.7,0.08,750.73,455.03
2001,FRA,61.36,1376.47,79.2,37,328607,323282
2001,FRO,0.05,1.15,78.6,0.02,499.84,521.99
2001,FSM,0.11,0.24,67.4,0,1.62,6.57
2001,GAB,1.26,5.02,59.2,0.15,1002.96,2524.37
2001,GBR,59.12,1625.8,78,46.28,343607,272681
2001,GEO,4.01,3.22,72.2,0.3,753.57,317.35
2001,GHA,19.76,5.31,57.1,0.24,3163.79,1978.03
2001,GIB,0.03,,,0.01,1614.41,148.96
2001,GIN,8.42,2.83,51.2,0.06,500.78,546.95
2001,GMB,1.36,0.69,56.3,0.06,135.44,9.28
2001,GNB,1.23,0.39,52.4,0,61.54,194.25
2001,GNQ,0.63,1.46,53.1,0.02,317.5,1617.26
2001,GRC,10.86,136.19,78.4,7.96,32971.1,11416
2001,GRD,0.1,0.52,70.6,0.01,212.57,64.54
2001,GRL,0.06,1.09,67.6,0.02,343.92,271
2001,GTM,11.92,18.7,68.3,1.15,5566.51,2408.72
2001,GUM,0.16,,75.4,0.03,571.03,57.87
2001,GUY,0.75,0.71,65.1,0.08,587.3,480.96
2001,HKG,6.71,169.4,81.4,5.78,201474,190085
2001,HND,6.75,7.57,70.8,0.24,3267.45,1263.19
2001,HRV,4.3,23.29,74.5,1.76,9146.4,4652.61
2001,HTI,8.61,3.6,58,0.09,748.89,284.96
2001,HUN,10.19,53.82,72.2,4.97,33599.2,30420.1
2001,IDN,214.43,160.45,66.5,6.52,31063.7,56254.3
2001,IMN,0.08,1.66,,,,
2001,IND,1075,485.44,63,6.54,50129.3,43182.5
2001,INX,,,,,,
2001,IRL,3.87,109.14,77.1,2.97,50594.5,82807.1
2001,IRN,66.45,126.88,70.5,2.09,16623.2,21501.4
2001,IRQ,24.21,,69.1,0,5645.82,11475.6
2001,ISL,0.28,8.21,80.7,0.25,2275.22,2015.73
2001,ISR,6.44,130.67,79.4,5.5,33299,29047.1
2001,ITA,56.97,1162.32,80.1,51.25,236123,244250
2001,JAM,2.67,9.18,72.5,0.6,3402.44,1228.06
2001,JOR,5.22,8.98,71.9,0.87,4871.39,2270.2
2001,JPN,127.15,4303.54,81.4,74.82,349092,403524
2001,KAZ,14.86,22.15,65.8,0.58,6492.35,9082.81
2001,KEN,32.85,12.99,52,0.6,3665.07,1790.23
2001,KGZ,4.95,1.53,68.7,0.03,464.95,476.26
2001,KHM,12.41,3.98,59.3,0.22,1455.32,1496.81
2001,KIR,0.09,0.06,64.2,0,34.08,0.74
2001,KNA,0.04,0.48,,0,189.31,33.73
2001,KOR,47.37,533.05,76.4,29.05,140986,150356
2001,KWT,2.1,34.89,73.2,0.88,7936.05,16311.6
2001,LAO,5.41,1.77,59.5,0.03,681.01,309.19
2001,LBN,3.99,17.65,74.9,0.77,7261.6,824.91
2001,LBR,2.95,0.91,52.5,0,399.71,1662
2001,LBY,5.44,34.11,70.6,0.05,2751.42,8979.69
2001,LCA,0.16,0.8,71.7,0,276.52,44.99
2001,LIE,0.03,2.49,79.3,0.01,,
2001,LKA,18.91,15.75,71.8,0.67,5564.62,4601.89
2001,LSO,2.04,0.83,47.2,0.06,628.23,279.58
2001,LTU,3.47,12.25,71.7,1.02,6055.44,4275.84
2001,LUX,0.44,21.27,77.8,0.41,12314.1,9752.24
2001,LVA,2.34,8.35,70.8,0.66,3501.09,1998.67
2001,MAC,0.44,6.81,80.6,0.19,2386.69,2297.88
2001,MAF,0.03,,77.2,,,
2001,MAR,29.13,39.46,69.2,4.77,11309.4,7000.47
2001,MCO,0.03,2.67,,0.01,,
2001,MDA,3.63,1.48,67.2,0.22,892.23,565.53
2001,MDG,16.26,4.53,59.1,0.15,868.4,925.61
2001,MDV,0.29,0.87,70.8,0.02,392.99,79.14
2001,MEX,100.3,756.71,74.6,21.76,178486,156056
2001,MHL,0.05,0.12,,0,256,110.42
2001,MKD,2.04,3.71,73.5,0.22,1687.6,1154.56
2001,MLI,11.27,3.47,48.8,0.02,988.43,707.25
2001,MLT,0.39,4.33,78.8,0.24,2530.6,1822.41
2001,MMR,47.23,6.48,62.5,0.02,2783.15,3230.53
2001,MNE,0.61,1.16,73.2,,,
2001,MNG,2.42,1.27,63.3,0.2,637.59,596.24
2001,MNP,0.06,,,0.01,,
2001,MOZ,18.22,4.77,48.9,0.15,1073.86,704
2001,MRT,2.7,1.3,60.1,0.11,374.39,346.65
2001,MUS,1.2,4.61,71.8,0.27,1996.26,1522.55
2001,MWI,11.43,1.72,46.7,0.06,569.25,451.74
2001,MYS,23.71,92.78,73,7.38,73360.5,88201.4
2001,NAM,1.82,3.48,54.8,0.11,1501.19,1482.71
2001,NCL,0.22,,74.8,0.07,931.42,428.67
2001,NER,11.75,1.95,50.5,0,325.1,162.77
2001,NGA,125.39,74.03,46.5,0.27,7966.69,18112.8
2001,NIC,5.15,5.32,70.2,0.16,1736.02,589.43
2001,NLD,16.05,431.21,78.2,12.2,208694,230902
2001,NOR,4.51,174,78.8,3.59,31990,57632.8
2001,NPL,24.35,6.01,63.1,0.02,1568.7,754.49
2001,NRU,0.01,,,0,25.16,16.74
2001,NZL,3.88,53.87,78.7,2.29,13367.3,13479
2001,OMN,2.29,19.45,72.6,0.32,5797.66,10983.2
2001,PAK,145.98,72.31,63,0.74,10165.5,9211.43
2001,PAN,3.09,12.5,75.3,0.48,2583.59,792.21
2001,PER,26.8,52.03,71,1.79,7574.79,6831.89
2001,PHL,79.67,76.26,67.3,12.16,33057.2,32150.2
2001,PLW,0.02,0.16,,,79.54,4.24
2001,PNG,5.97,3.08,62.1,0.01,1110.68,567.57
2001,POL,38.25,190.52,74.2,10,50153.1,36006.1
2001,PRI,3.82,69.21,77.1,1.63,,
2001,PRK,23.13,,66.1,0,3163.5,1186.75
2001,PRT,10.36,121.55,76.8,7.98,39458.7,24088.5
2001,PRY,5.43,8.5,70.3,1.15,2107.77,2358.46
2001,PSE,3,4,71,0.18,2033.65,291.56
2001,PYF,0.24,,72.7,0.07,1017.67,176.16
2001,QAT,0.62,17.54,76.4,0.18,3732.67,10852.2
2001,ROU,22.13,40.39,71.2,3.85,15543.3,11379.1
2001,RUS,145.98,306.6,65.4,7.75,36821.7,82261.7
2001,RWA,8.23,1.75,49.8,0.06,278.75,67.62
2001,SAU,21.2,184.14,72.7,2.53,31151.7,80441.8
2001,SDN,27.97,13.18,58.8,0.1,1873.47,1466.5
2001,SEN,10.04,6.17,58.2,0.3,1638.35,766.3
2001,SGP,4.14,89.79,78.3,2.99,116020,121826
2001,SLB,0.42,0.4,63.7,0,92.28,23.99
2001,SLE,4.75,1.09,39.7,0.03,662.59,9.69
